Datetime,station_id,traffic,Unnamed: 0,longitude,latitude,route
2022-01-07 02:00:00,615,266.0,0,-112.24906464,40.70954336,80
2022-01-07 03:00:00,615,334.0,0,-112.24906464,40.70954336,80
2022-01-07 04:00:00,615,738.0,0,-112.24906464,40.70954336,80
2022-01-07 05:00:00,615,1721.0,0,-112.24906464,40.70954336,80
2022-01-07 06:00:00,615,2876.0,0,-112.24906464,40.70954336,80
2022-01-07 07:00:00,615,3311.0,0,-112.24906464,40.70954336,80
2022-01-07 08:00:00,615,2756.0,0,-112.24906464,40.70954336,80
2022-01-07 09:00:00,615,2384.0,0,-112.24906464,40.70954336,80
2022-01-07 10:00:00,615,2261.0,0,-112.24906464,40.70954336,80
2022-01-07 11:00:00,615,2398.0,0,-112.24906464,40.70954336,80
2022-01-07 12:00:00,615,2580.0,0,-112.24906464,40.70954336,80
2022-01-07 13:00:00,615,2756.0,0,-112.24906464,40.70954336,80
2022-01-07 14:00:00,615,3213.0,0,-112.24906464,40.70954336,80
2022-01-07 15:00:00,615,4088.0,0,-112.24906464,40.70954336,80
2022-01-07 16:00:00,615,4466.0,0,-112.24906464,40.70954336,80
2022-01-07 17:00:00,615,4410.0,0,-112.24906464,40.70954336,80
2022-01-07 18:00:00,615,3457.0,0,-112.24906464,40.70954336,80
2022-01-07 19:00:00,615,2288.0,0,-112.24906464,40.70954336,80
2022-01-07 20:00:00,615,1670.0,0,-112.24906464,40.70954336,80
2022-01-07 21:00:00,615,1352.0,0,-112.24906464,40.70954336,80
2022-01-07 22:00:00,615,1136.0,0,-112.24906464,40.70954336,80
2022-01-07 23:00:00,615,657.0,0,-112.24906464,40.70954336,80
2022-01-08 00:00:00,615,445.0,0,-112.24906464,40.70954336,80
2022-01-08 01:00:00,615,392.0,0,-112.24906464,40.70954336,80
2022-01-08 02:00:00,615,297.0,0,-112.24906464,40.70954336,80
2022-01-08 03:00:00,615,300.0,0,-112.24906464,40.70954336,80
2022-01-08 04:00:00,615,461.0,0,-112.24906464,40.70954336,80
2022-01-08 05:00:00,615,722.0,0,-112.24906464,40.70954336,80
2022-01-08 06:00:00,615,1048.0,0,-112.24906464,40.70954336,80
2022-01-08 07:00:00,615,1290.0,0,-112.24906464,40.70954336,80
2022-01-08 08:00:00,615,1586.0,0,-112.24906464,40.70954336,80
2022-01-08 09:00:00,615,2020.0,0,-112.24906464,40.70954336,80
2022-01-08 10:00:00,615,2361.0,0,-112.24906464,40.70954336,80
2022-01-08 11:00:00,615,2712.0,0,-112.24906464,40.70954336,80
2022-01-08 12:00:00,615,3152.0,0,-112.24906464,40.70954336,80
2022-01-08 13:00:00,615,3158.0,0,-112.24906464,40.70954336,80
2022-01-08 14:00:00,615,3290.0,0,-112.24906464,40.70954336,80
2022-01-08 15:00:00,615,3351.0,0,-112.24906464,40.70954336,80
2022-01-08 16:00:00,615,3595.0,0,-112.24906464,40.70954336,80
2022-01-08 17:00:00,615,3425.0,0,-112.24906464,40.70954336,80
2022-01-08 18:00:00,615,2792.0,0,-112.24906464,40.70954336,80
2022-01-08 19:00:00,615,2111.0,0,-112.24906464,40.70954336,80
2022-01-08 20:00:00,615,1767.0,0,-112.24906464,40.70954336,80
2022-01-08 21:00:00,615,1404.0,0,-112.24906464,40.70954336,80
2022-01-08 22:00:00,615,1103.0,0,-112.24906464,40.70954336,80
2022-01-08 23:00:00,615,797.0,0,-112.24906464,40.70954336,80
2022-01-09 00:00:00,615,533.0,0,-112.24906464,40.70954336,80
2022-01-09 01:00:00,615,368.0,0,-112.24906464,40.70954336,80
2022-01-09 02:00:00,615,309.0,0,-112.24906464,40.70954336,80
2022-01-09 03:00:00,615,301.0,0,-112.24906464,40.70954336,80
2022-01-09 04:00:00,615,410.0,0,-112.24906464,40.70954336,80
2022-01-09 05:00:00,615,530.0,0,-112.24906464,40.70954336,80
2022-01-09 06:00:00,615,733.0,0,-112.24906464,40.70954336,80
2022-01-09 07:00:00,615,752.0,0,-112.24906464,40.70954336,80
2022-01-09 08:00:00,615,949.0,0,-112.24906464,40.70954336,80
2022-01-09 09:00:00,615,1260.0,0,-112.24906464,40.70954336,80
2022-01-09 10:00:00,615,1647.0,0,-112.24906464,40.70954336,80
2022-01-09 11:00:00,615,2069.0,0,-112.24906464,40.70954336,80
2022-01-09 12:00:00,615,2188.0,0,-112.24906464,40.70954336,80
2022-01-09 13:00:00,615,2402.0,0,-112.24906464,40.70954336,80
2022-01-09 14:00:00,615,2501.0,0,-112.24906464,40.70954336,80
2022-01-09 15:00:00,615,2717.0,0,-112.24906464,40.70954336,80
2022-01-09 16:00:00,615,2626.0,0,-112.24906464,40.70954336,80
2022-01-09 17:00:00,615,2462.0,0,-112.24906464,40.70954336,80
2022-01-09 18:00:00,615,2133.0,0,-112.24906464,40.70954336,80
2022-01-09 19:00:00,615,1697.0,0,-112.24906464,40.70954336,80
2022-01-09 20:00:00,615,1372.0,0,-112.24906464,40.70954336,80
2022-01-09 21:00:00,615,869.0,0,-112.24906464,40.70954336,80
2022-01-09 22:00:00,615,679.0,0,-112.24906464,40.70954336,80
2022-01-09 23:00:00,615,404.0,0,-112.24906464,40.70954336,80
2022-01-10 00:00:00,615,321.0,0,-112.24906464,40.70954336,80
2022-01-10 01:00:00,615,228.0,0,-112.24906464,40.70954336,80
2022-01-10 02:00:00,615,214.0,0,-112.24906464,40.70954336,80
2022-01-10 03:00:00,615,346.0,0,-112.24906464,40.70954336,80
2022-01-10 04:00:00,615,814.0,0,-112.24906464,40.70954336,80
2022-01-10 05:00:00,615,2129.0,0,-112.24906464,40.70954336,80
2022-01-10 06:00:00,615,3350.0,0,-112.24906464,40.70954336,80
2022-01-10 07:00:00,615,3658.0,0,-112.24906464,40.70954336,80
2022-01-10 08:00:00,615,2808.0,0,-112.24906464,40.70954336,80
2022-01-10 09:00:00,615,2303.0,0,-112.24906464,40.70954336,80
2022-01-10 10:00:00,615,2088.0,0,-112.24906464,40.70954336,80
2022-01-10 11:00:00,615,2113.0,0,-112.24906464,40.70954336,80
2022-01-10 12:00:00,615,2245.0,0,-112.24906464,40.70954336,80
2022-01-10 13:00:00,615,2330.0,0,-112.24906464,40.70954336,80
2022-01-10 14:00:00,615,2719.0,0,-112.24906464,40.70954336,80
2022-01-10 15:00:00,615,3554.0,0,-112.24906464,40.70954336,80
2022-01-10 16:00:00,615,4269.0,0,-112.24906464,40.70954336,80
2022-01-10 17:00:00,615,4308.0,0,-112.24906464,40.70954336,80
2022-01-10 18:00:00,615,2820.0,0,-112.24906464,40.70954336,80
2022-01-10 19:00:00,615,1710.0,0,-112.24906464,40.70954336,80
2022-01-10 20:00:00,615,1227.0,0,-112.24906464,40.70954336,80
2022-01-10 21:00:00,615,916.0,0,-112.24906464,40.70954336,80
2022-01-10 22:00:00,615,649.0,0,-112.24906464,40.70954336,80
2022-01-10 23:00:00,615,456.0,0,-112.24906464,40.70954336,80
2022-01-11 00:00:00,615,338.0,0,-112.24906464,40.70954336,80
2022-01-11 01:00:00,615,242.0,0,-112.24906464,40.70954336,80
2022-01-11 02:00:00,615,275.0,0,-112.24906464,40.70954336,80
2022-01-11 03:00:00,615,442.0,0,-112.24906464,40.70954336,80
2022-01-11 04:00:00,615,928.0,0,-112.24906464,40.70954336,80
2022-01-11 05:00:00,615,2149.0,0,-112.24906464,40.70954336,80
2022-01-11 06:00:00,615,3305.0,0,-112.24906464,40.70954336,80
2022-01-11 07:00:00,615,3619.0,0,-112.24906464,40.70954336,80
2022-01-11 08:00:00,615,2859.0,0,-112.24906464,40.70954336,80
2022-01-11 09:00:00,615,2296.0,0,-112.24906464,40.70954336,80
2022-01-11 10:00:00,615,2101.0,0,-112.24906464,40.70954336,80
2022-01-11 11:00:00,615,2095.0,0,-112.24906464,40.70954336,80
2022-01-11 12:00:00,615,2227.0,0,-112.24906464,40.70954336,80
2022-01-11 13:00:00,615,2293.0,0,-112.24906464,40.70954336,80
2022-01-11 14:00:00,615,2653.0,0,-112.24906464,40.70954336,80
2022-01-11 15:00:00,615,3659.0,0,-112.24906464,40.70954336,80
2022-01-11 16:00:00,615,4350.0,0,-112.24906464,40.70954336,80
2022-01-11 17:00:00,615,4271.0,0,-112.24906464,40.70954336,80
2022-01-11 18:00:00,615,2807.0,0,-112.24906464,40.70954336,80
2022-01-11 19:00:00,615,1733.0,0,-112.24906464,40.70954336,80
2022-01-11 20:00:00,615,1268.0,0,-112.24906464,40.70954336,80
2022-01-11 21:00:00,615,1023.0,0,-112.24906464,40.70954336,80
2022-01-11 22:00:00,615,686.0,0,-112.24906464,40.70954336,80
2022-01-11 23:00:00,615,495.0,0,-112.24906464,40.70954336,80
2022-01-12 00:00:00,615,367.0,0,-112.24906464,40.70954336,80
2022-01-12 01:00:00,615,253.0,0,-112.24906464,40.70954336,80
2022-01-12 02:00:00,615,276.0,0,-112.24906464,40.70954336,80
